Date,B3SA3.SA
2018-08-29,5.816617965698242
2018-08-30,5.664992809295654
2018-08-31,5.688521862030029
2018-09-03,5.573496341705322
2018-09-04,5.466314315795898
2018-09-05,5.704206466674805
2018-09-06,5.709435939788818
2018-09-10,5.719892501831055
2018-09-11,5.505526542663574
2018-09-12,5.542126178741455
2018-09-13,5.542126178741455
2018-09-14,5.654537677764893
2018-09-17,5.7826337814331055
2018-09-18,5.803546905517578
2018-09-19,5.840144634246826
2018-09-20,5.9264140129089355
2018-09-21,6.038825035095215
2018-09-24,6.000925064086914
2018-09-25,5.921896934509277
2018-09-26,5.953505992889404
2018-09-27,6.1563496589660645
2018-09-28,6.164251327514648
2018-10-01,6.045708656311035
2018-10-02,6.295966148376465
2018-10-03,6.393435955047607
2018-10-04,6.4461212158203125
2018-10-05,6.388166904449463
2018-10-08,6.506710529327393
2018-10-09,6.612082481384277
2018-10-10,6.533053874969482
2018-10-11,6.274892807006836
2018-10-15,6.3512864112854
2018-10-16,6.585738182067871
2018-10-17,6.664767265319824
2018-10-18,6.393435955047607
2018-10-19,6.3354811668396
2018-10-22,6.480367183685303
2018-10-23,6.585738182067871
2018-10-24,6.472464084625244
2018-10-25,6.454024314880371
2018-10-26,6.685842990875244
2018-10-29,6.612082481384277
2018-10-30,6.954540729522705
2018-10-31,6.991421699523926
2018-11-01,7.228505611419678
2018-11-05,7.178457260131836
2018-11-06,7.075716972351074
2018-11-07,6.835996627807617
2018-11-08,6.730625629425049
2018-11-09,6.767505168914795
2018-11-12,6.820191383361816
2018-11-13,6.783310413360596
2018-11-14,6.849167823791504
2018-11-16,7.188993453979492
2018-11-19,6.917659282684326
2018-11-21,7.020396709442139
2018-11-22,7.00459098815918
2018-11-23,6.954540729522705
2018-11-26,6.951905727386475
2018-11-27,7.391831874847412
2018-11-28,7.428714275360107
2018-11-29,7.547258377075195
2018-11-30,7.428714275360107
2018-12-03,7.415543079376221
2018-12-04,7.349682807922363
2018-12-05,7.431345462799072
2018-12-06,7.531452178955078
2018-12-07,7.507742404937744
2018-12-10,7.246947765350342
2018-12-11,7.268021106719971
2018-12-12,7.415543079376221
2018-12-13,7.296997547149658
2018-12-14,7.204800128936768
2018-12-17,7.059913158416748
2018-12-18,7.020396709442139
2018-12-19,6.891317367553711
2018-12-20,6.875511169433594
2018-12-21,7.044106483459473
2018-12-26,6.915858268737793
2018-12-27,6.945061206817627
2018-12-28,7.117623805999756
2019-01-02,7.377798080444336
2019-01-03,7.699034690856934
2019-01-04,7.420276165008545
2019-01-07,7.38045597076416
2019-01-08,7.401693344116211
2019-01-09,7.436204433441162
2019-01-10,7.5052337646484375
2019-01-11,7.664522647857666
2019-01-14,7.8344316482543945
2019-01-15,7.757440567016602
2019-01-16,7.9246978759765625
2019-01-17,7.9645209312438965
2019-01-18,8.070713996887207
2019-01-21,8.097259521484375
2019-01-22,7.9034600257873535
2019-01-23,8.15566635131836
2019-01-24,8.402568817138672
2019-01-28,8.556550025939941
2019-01-29,8.376021385192871
2019-01-30,8.354780197143555
2019-01-31,8.354780197143555
2019-02-01,8.479557991027832
2019-02-04,8.567167282104492
2019-02-05,8.755661964416504
2019-02-06,8.548583030700684
2019-02-07,8.230001449584961
2019-02-08,8.31761360168457
2019-02-11,8.171599388122559
2019-02-12,8.261861801147461
2019-02-13,8.240620613098145
2019-02-14,8.591059684753418
2019-02-15,8.580442428588867
2019-02-18,8.487520217895508
2019-02-19,8.70787525177002
2019-02-20,8.641505241394043
2019-02-21,8.588407516479492
2019-02-22,8.81141185760498
2019-02-25,8.880440711975098
2019-02-26,8.986632347106934
2019-02-27,8.848581314086914
2019-02-28,8.705219268798828
2019-03-01,8.463629722595215
2019-03-06,8.391947746276855
2019-03-07,8.253896713256836
2019-03-08,8.391947746276855
2019-03-11,8.734420776367188
2019-03-12,8.774246215820312
2019-03-13,8.835307121276855
2019-03-14,8.808761596679688
2019-03-15,8.991942405700684
2019-03-18,9.122029304504395
2019-03-19,9.206987380981445
2019-03-20,9.039730072021484
2019-03-21,8.885749816894531
2019-03-22,8.641505241394043
2019-03-25,8.62292194366455
2019-03-26,8.840616226196289
2019-03-27,8.350067138671875
2019-03-28,8.56369400024414
2019-03-29,8.577044486999512
2019-04-01,8.699878692626953
2019-04-02,8.72123908996582
2019-04-03,8.427507400512695
2019-04-04,8.74260425567627
2019-04-05,8.78532886505127
2019-04-08,8.812030792236328
2019-04-09,8.550341606140137
2019-04-10,8.582385063171387
2019-04-11,8.390125274658203
2019-04-12,8.192520141601562
2019-04-15,8.318022727966309
2019-04-16,8.39813232421875
2019-04-17,8.304671287536621
2019-04-18,8.531647682189941
2019-04-22,8.531647682189941
2019-04-23,8.769304275512695
2019-04-24,8.945549011230469
2019-04-25,9.284677505493164
2019-04-26,9.111108779907227
2019-04-29,9.185873985290527
2019-04-30,9.199227333068848
2019-05-02,9.052362442016602
2019-05-03,9.097755432128906
2019-05-06,8.998952865600586
2019-05-07,8.988271713256836
2019-05-08,9.17252254486084
2019-05-09,9.052362442016602
2019-05-10,8.89214038848877
2019-05-13,8.635791778564453
2019-05-14,8.705218315124512
2019-05-15,8.678516387939453
2019-05-16,8.518295288085938
2019-05-17,8.464889526367188
2019-05-20,8.73459243774414
2019-05-21,9.16451358795166
2019-05-22,9.073721885681152
2019-05-23,9.169853210449219
2019-05-24,9.132469177246094
2019-05-27,9.268654823303223
2019-05-28,9.543696403503418
2019-05-29,9.642498016357422
2019-05-30,9.800048828125
2019-05-31,9.765331268310547
2019-06-03,9.746642112731934
2019-06-04,9.706585884094238
2019-06-05,9.591766357421875
2019-06-06,9.960267066955566
2019-06-07,9.904190063476562
2019-06-10,9.94691276550293
2019-06-11,10.1525297164917
2019-06-12,10.051054954528809
2019-06-13,10.083098411560059
2019-06-14,9.546369552612305
2019-06-17,9.479608535766602
2019-06-18,10.17656135559082
2019-06-19,9.984297752380371
2019-06-21,10.61449146270752
2019-06-24,10.601140022277832
2019-06-25,10.056395530700684
2019-06-26,9.903541564941406
2019-06-27,10.088730812072754
2019-06-28,10.053838729858398
2019-07-01,10.239029884338379
2019-07-02,10.077994346618652
2019-07-03,10.306124687194824
2019-07-04,10.665763854980469
2019-07-05,10.871132850646973
2019-07-08,10.844226837158203
2019-07-10,11.328582763671875
2019-07-11,11.075641632080078
2019-07-12,10.682772636413574
2019-07-15,10.693535804748535
2019-07-16,11.032585144042969
2019-07-17,11.110625267028809
2019-07-18,11.040658950805664
2019-07-19,10.865751266479492
2019-07-22,11.1267671585083
2019-07-23,10.965317726135254
2019-07-24,11.444292068481445
2019-07-25,11.274763107299805
2019-07-26,11.339347839355469
2019-07-29,11.468509674072266
2019-07-30,11.605742454528809
2019-07-31,11.352799415588379
2019-08-01,11.53039836883545
2019-08-02,11.60305404663086
2019-08-05,11.159058570861816
2019-08-06,11.51694393157959
2019-08-07,11.68916130065918
2019-08-08,12.197734832763672
2019-08-09,12.243478775024414
2019-08-12,11.904431343078613
2019-08-13,12.340353965759277
2019-08-14,11.759123802185059
2019-08-15,11.664942741394043
2019-08-16,11.974394798278809
2019-08-19,12.243478775024414
2019-08-20,12.313443183898926
2019-08-21,12.329588890075684
2019-08-22,12.235406875610352
2019-08-23,11.794106483459473
2019-08-26,11.382404327392578
2019-08-27,11.570762634277344
2019-08-28,11.740289688110352
2019-08-29,11.917884826660156
2019-08-30,12.055120468139648
2019-09-02,11.82370376586914
2019-09-03,11.772579193115234
2019-09-04,12.00937271118164
2019-09-05,12.189663887023926
2019-09-06,12.351117134094238
2019-09-09,11.791412353515625
2019-09-10,11.81294059753418
2019-09-11,11.982467651367188
2019-09-12,11.969013214111328
2019-09-13,11.570762634277344
2019-09-16,11.589595794677734
2019-09-17,11.872140884399414
2019-09-18,12.087409973144531
2019-09-19,11.995919227600098
2019-09-20,12.19504451751709
2019-09-23,12.071264266967773
2019-09-24,11.920577049255371
2019-09-25,11.928059577941895
2019-09-26,12.134040832519531
2019-09-27,12.028341293334961
2019-09-30,11.82507038116455
2019-10-01,11.863012313842773
2019-10-02,11.681418418884277
2019-10-03,11.816935539245605
2019-10-04,12.07441520690918
2019-10-07,11.654318809509277
2019-10-08,11.735629081726074
2019-10-09,11.89824390411377
2019-10-10,11.941611289978027
2019-10-11,12.209933280944824
2019-10-14,12.239742279052734
2019-10-15,12.063573837280273
2019-10-16,12.25058650970459
2019-10-17,12.508068084716797
2019-10-18,12.586664199829102
2019-10-21,12.708629608154297
2019-10-22,12.882085800170898
2019-10-23,13.074517250061035
2019-10-24,13.177511215209961
2019-10-25,13.120594024658203
2019-10-28,13.212745666503906
2019-10-29,12.982369422912598
2019-10-30,13.144986152648926
2019-10-31,13.112462043762207
2019-11-01,13.33470630645752
2019-11-04,13.353681564331055
2019-11-05,13.361810684204102
2019-11-06,13.253397941589355
2019-11-07,13.388914108276367
2019-11-08,13.199193954467773
2019-11-11,13.578640937805176
2019-11-12,13.33470630645752
2019-11-13,13.424148559570312
2019-11-14,13.49732780456543
2019-11-18,13.291343688964844
2019-11-19,12.993206024169922
2019-11-21,13.247977256774902
2019-11-22,13.413308143615723
2019-11-25,12.947134017944336
2019-11-26,12.602926254272461
2019-11-27,12.860403060913086
2019-11-28,13.050126075744629
2019-11-29,12.933582305908203
2019-12-02,12.901057243347168
2019-12-03,13.039285659790039
2019-12-04,13.383492469787598
2019-12-05,13.348257064819336
2019-12-06,13.30760669708252
2019-12-09,12.914610862731934
2019-12-10,12.681524276733398
2019-12-11,12.521617889404297
2019-12-12,12.654420852661133
2019-12-13,12.575820922851562
2019-12-16,12.527033805847168
2019-12-17,12.952553749084473
2019-12-18,13.161248207092285
2019-12-19,13.161248207092285
2019-12-20,13.30760669708252
2019-12-23,12.703207969665527
2019-12-26,12.64358139038086
2019-12-27,11.982263565063477
2019-12-30,11.646186828613281
2020-01-02,12.327707290649414
2020-01-03,11.972442626953125
2020-01-06,11.857667922973633
2020-01-07,12.240257263183594
2020-01-08,12.207464218139648
2020-01-09,12.201997756958008
2020-01-10,12.10634994506836
2020-01-13,12.120013236999512
2020-01-14,12.201997756958008
2020-01-15,11.874061584472656
2020-01-16,12.010702133178711
2020-01-17,12.39056396484375
2020-01-20,12.434286117553711
2020-01-21,12.21566390991211
2020-01-22,12.980850219726562
2020-01-23,13.30878734588623
2020-01-24,13.38803768157959
2020-01-27,13.021842002868652
2020-01-28,13.41263484954834
2020-01-29,13.28145980834961
2020-01-30,13.336113929748535
2020-01-31,13.172147750854492
2020-02-03,13.688648223876953
2020-02-04,13.653121948242188
2020-02-05,13.486419677734375
2020-02-06,13.306056022644043
2020-02-07,13.19947624206543
2020-02-10,13.289656639099121
2020-02-11,13.363442420959473
2020-02-12,13.631257057189941
2020-02-13,13.549275398254395
2020-02-14,13.718709945678711
2020-02-17,14.125900268554688
2020-02-18,13.972862243652344
2020-02-19,14.519420623779297
2020-02-20,14.295330047607422
2020-02-21,14.224279403686523
2020-02-26,13.103828430175781
2020-02-27,12.58185863494873
2020-02-28,13.1174898147583
2020-03-02,13.66404914855957
2020-03-03,13.557474136352539
2020-03-04,13.606664657592773
2020-03-05,12.874268531799316
2020-03-06,12.70210075378418
2020-03-09,11.177197456359863
2020-03-10,12.570927619934082
2020-03-11,11.628108024597168
2020-03-12,10.081336975097656
2020-03-13,11.171727180480957
2020-03-16,9.370808601379395
2020-03-17,9.712408065795898
2020-03-18,8.963618278503418
2020-03-19,8.884366989135742
2020-03-20,8.865238189697266
2020-03-23,8.321407318115234
2020-03-24,9.922833442687988
2020-03-25,10.60057258605957
2020-03-26,10.64515495300293
2020-03-27,10.168545722961426
2020-03-30,10.193341255187988
2020-03-31,9.89029598236084
2020-04-01,9.545927047729492
2020-04-02,10.138239860534668
2020-04-03,9.876522064208984
2020-04-06,10.25119686126709
2020-04-07,10.606586456298828
2020-04-08,10.829736709594727
2020-04-09,10.747086524963379
2020-04-13,10.83799934387207
2020-04-14,10.898609161376953
2020-04-15,10.997788429260254
2020-04-16,10.829736709594727
2020-04-17,10.890345573425293
2020-04-20,11.18237018585205
2020-04-22,11.57357406616211
2020-04-23,11.364198684692383
2020-04-24,10.193341255187988
2020-04-27,10.807696342468262
2020-04-28,10.964729309082031
2020-04-29,10.992278099060059
2020-04-30,10.58454418182373
2020-05-04,10.573525428771973
2020-05-05,10.672703742980957
2020-05-06,10.590055465698242
2020-05-07,10.152015686035156
2020-05-08,10.402717590332031
2020-05-11,10.138239860534668
2020-05-12,9.843462944030762
2020-05-13,9.961925506591797
2020-05-14,10.4192476272583
2020-05-15,10.893101692199707
2020-05-18,11.568061828613281
2020-05-19,11.218183517456055
2020-05-20,11.19614315032959
2020-05-21,12.017121315002441
2020-05-22,12.088751792907715
2020-05-25,12.810550689697266
2020-05-26,12.810550689697266
2020-05-27,12.835346221923828
2020-05-28,12.659029006958008
2020-05-29,12.548830032348633
2020-06-01,12.543318748474121
2020-06-02,12.799530982971191
2020-06-03,13.449700355529785
2020-06-04,13.659078598022461
2020-06-05,13.518571853637695
2020-06-08,14.248638153076172
2020-06-09,14.069564819335938
2020-06-10,13.978653907775879
2020-06-12,13.7334623336792
2020-06-15,13.639791488647461
2020-06-16,13.637038230895996
2020-06-17,14.105379104614258
2020-06-18,13.873963356018066
2020-06-19,14.05027961730957
2020-06-22,13.865696907043457
2020-06-23,14.402917861938477
2020-06-24,14.504852294921875
2020-06-25,15.152267456054688
2020-06-26,14.725245475769043
2020-06-29,15.141240119934082
2020-06-30,15.177056312561035
2020-07-01,15.477263450622559
2020-07-02,15.524226188659668
2020-07-03,15.607093811035156
2020-07-06,15.61262035369873
2020-07-07,15.792169570922852
2020-07-08,16.753450393676758
2020-07-09,16.267284393310547
2020-07-10,16.56009864807129
2020-07-13,16.543521881103516
2020-07-14,16.888811111450195
2020-07-15,17.095983505249023
2020-07-16,16.988256454467773
2020-07-17,17.648447036743164
2020-07-20,18.618024826049805
2020-07-21,18.267210006713867
2020-07-22,18.424659729003906
2020-07-23,18.09870147705078
2020-07-24,18.051746368408203
2020-07-27,18.29483413696289
2020-07-28,18.018598556518555
2020-07-29,17.852863311767578
2020-07-30,17.847332000732422
2020-07-31,17.524141311645508
2020-08-03,17.648447036743164
2020-08-04,17.463375091552734
2020-08-05,17.54071617126465
2020-08-06,17.692646026611328
2020-08-07,17.278303146362305
2020-08-10,17.195430755615234
2020-08-11,16.80594253540039
2020-08-12,16.988256454467773
2020-08-13,16.753450393676758
2020-08-14,16.731359481811523
2020-08-17,16.04906463623047
2020-08-18,17.07111930847168
2020-08-19,16.45512580871582
2020-08-20,17.220287322998047
2020-08-21,16.841854095458984
2020-08-24,16.822511672973633
2020-08-25,17.08493423461914
2020-08-26,16.712018966674805
2020-08-27,16.65125274658203
2020-08-28,16.855663299560547
2020-08-31,16.2424259185791
2020-09-01,16.587717056274414
2020-09-02,16.56562042236328
2020-09-03,15.971722602844238
2020-09-04,16.11259651184082
2020-09-08,15.756261825561523
2020-09-09,16.093263626098633
2020-09-10,15.46898078918457
2020-09-11,15.474502563476562
2020-09-14,16.223093032836914
2020-09-15,15.822555541992188
2020-09-16,15.75073528289795
2020-09-17,15.656815528869629
2020-09-18,15.504889488220215
2020-09-21,15.496603965759277
2020-09-22,15.844657897949219
2020-09-23,15.438591003417969
2020-09-24,16.289390563964844
2020-09-25,16.058826446533203
2020-09-28,15.403594017028809
2020-09-29,15.022775650024414
2020-09-30,15.403594017028809
2020-10-01,15.269186973571777
2020-10-02,14.913566589355469
2020-10-05,15.610808372497559
2020-10-06,15.053573608398438
2020-10-07,15.039575576782227
2020-10-08,15.35879135131836
2020-10-09,15.319586753845215
2020-10-13,15.344795227050781
2020-10-14,15.787215232849121
2020-10-15,15.571605682373047
2020-10-16,15.215985298156738
2020-10-19,15.72000789642334
2020-10-20,16.21283531188965
2020-10-21,16.064424514770508
2020-10-22,15.700410842895508
2020-10-23,15.344795227050781
2020-10-26,15.39519214630127
2020-10-27,14.770758628845215
2020-10-28,14.373141288757324
2020-10-29,14.835165977478027
2020-10-30,14.294737815856934
2020-11-03,14.27233600616455
2020-11-04,15.14877986907959
2020-11-05,15.851616859436035
2020-11-06,15.85441780090332
2020-11-09,15.078779220581055
2020-11-10,15.14877986907959
2020-11-11,15.512801170349121
2020-11-12,15.059175491333008
2020-11-13,15.036773681640625
2020-11-16,14.95276927947998
2020-11-17,14.994772911071777
2020-11-18,15.134775161743164
2020-11-19,15.490398406982422
2020-11-23,15.145979881286621
2020-11-24,15.596802711486816
2020-11-25,15.851616859436035
2020-11-26,15.960823059082031
2020-11-27,15.932820320129395
2020-11-30,15.717206954956055
2020-12-01,15.899214744567871
2020-12-02,16.688858032226562
2020-12-03,16.49004554748535
2020-12-04,16.456453323364258
2020-12-07,16.369644165039062
2020-12-08,16.274436950683594
2020-12-09,15.86281681060791
2020-12-10,16.299640655517578
2020-12-11,16.476049423217773
2020-12-14,16.31923484802246
2020-12-15,16.48724937438965
2020-12-16,16.95487403869629
2020-12-17,16.92686653137207
2020-12-18,16.744863510131836
2020-12-21,16.520849227905273
2020-12-22,16.879268646240234
2020-12-23,16.798065185546875
2020-12-28,17.220888137817383
2020-12-29,17.310487747192383
2020-12-30,17.35529327392578
2021-01-04,17.2302303314209
2021-01-05,17.264142990112305
2021-01-06,16.981586456298828
2021-01-07,17.456279754638672
2021-01-08,17.713403701782227
2021-01-11,16.984411239624023
2021-01-12,17.476058959960938
2021-01-13,17.54669761657715
2021-01-14,17.422372817993164
2021-01-15,16.902467727661133
2021-01-18,17.179370880126953
2021-01-19,17.12004280090332
2021-01-20,16.95332908630371
2021-01-21,16.416479110717773
2021-01-22,16.543624877929688
2021-01-26,16.755542755126953
2021-01-27,16.673601150512695
2021-01-28,17.317829132080078
2021-01-29,16.896820068359375
2021-02-01,17.306528091430664
2021-02-02,17.713403701782227
2021-02-03,17.789697647094727
2021-02-04,17.642770767211914
2021-02-05,17.92814826965332
2021-02-08,17.662546157836914
2021-02-09,17.580610275268555
2021-02-10,16.967458724975586
2021-02-11,17.043746948242188
2021-02-12,16.913774490356445
2021-02-17,16.673601150512695
2021-02-18,16.39386749267578
2021-02-19,16.402347564697266
2021-02-22,15.749643325805664
2021-02-23,15.636621475219727
2021-02-24,15.71573543548584
2021-02-25,15.50947093963623
2021-02-26,15.34276294708252
2021-03-01,15.356889724731445
2021-03-02,15.82593822479248
2021-03-03,15.989814758300781
2021-03-04,15.679007530212402
2021-03-05,15.96155834197998
2021-03-08,14.887849807739258
2021-03-09,15.116719245910645
2021-03-10,15.62814712524414
2021-03-11,16.020898818969727
2021-03-12,15.636621475219727
2021-03-15,15.201484680175781
2021-03-16,14.820035934448242
2021-03-17,14.96131420135498
2021-03-18,15.181709289550781
2021-03-19,15.721384048461914
2021-03-22,15.54620361328125
2021-03-23,15.30603313446045
2021-03-24,15.198659896850586
2021-03-25,15.307714462280273
2021-03-26,15.373181343078613
2021-03-29,15.288887023925781
2021-03-30,15.260364532470703
2021-03-31,15.579837799072266
2021-04-01,15.291740417480469
2021-04-05,15.494260787963867
2021-04-06,15.7081937789917
2021-04-07,15.673964500427246
2021-04-08,15.930679321289062
2021-04-09,15.7509765625
2021-04-12,15.90786075592041
2021-04-13,15.773795127868652
2021-04-14,15.696783065795898
2021-04-15,15.56272029876709
2021-04-16,15.802322387695312
2021-04-19,15.505670547485352
2021-04-20,15.32311725616455
2021-04-22,15.21757698059082
2021-04-23,15.32311725616455
2021-04-26,15.120597839355469
2021-04-27,15.10348129272461
2021-04-28,15.288887023925781
2021-04-29,14.989387512207031
2021-04-30,14.689881324768066
2021-05-03,14.687032699584961
2021-05-04,14.453133583068848
2021-05-05,14.689881324768066
2021-05-06,14.490213394165039
2021-05-07,15.214727401733398
2021-05-10,15.203311920166016
2021-05-11,15.074958801269531
2021-05-12,14.689881324768066
2021-05-13,14.761191368103027
2021-05-14,15.274625778198242
2021-05-17,15.0435791015625
2021-05-18,14.803977966308594
2021-05-19,14.735520362854004
2021-05-20,14.761191368103027
2021-05-21,14.846765518188477
2021-05-24,14.932337760925293
2021-05-25,14.547263145446777
2021-05-26,14.632833480834961
2021-05-27,14.530149459838867
2021-05-28,14.958009719848633
2021-05-31,15.009352684020996
2021-06-01,15.146267890930176
2021-06-02,14.555819511413574
2021-06-04,14.752635955810547
2021-06-07,14.795422554016113
2021-06-08,13.973931312561035
2021-06-09,14.033830642700195
2021-06-10,13.691540718078613
2021-06-11,13.80278491973877
2021-06-14,13.965371131896973
2021-06-15,14.264878273010254
2021-06-16,14.470246315002441
2021-06-17,14.69273853302002
2021-06-18,14.872438430786133
2021-06-21,14.607166290283203
2021-06-22,14.538705825805664
2021-06-23,14.564379692077637
2021-06-24,14.538705825805664
2021-06-25,14.281990051269531
2021-06-28,14.538705825805664
2021-06-29,14.58149242401123
2021-06-30,14.57685661315918
2021-07-01,14.143536567687988
2021-07-02,14.230201721191406
2021-07-05,13.961543083190918
2021-07-06,13.796883583068848
2021-07-07,14.100207328796387
2021-07-08,13.996210098266602
2021-07-12,14.481523513793945
2021-07-13,14.689519882202148
2021-07-14,14.8368501663208
2021-07-15,14.732851028442383
2021-07-16,14.377527236938477
2021-07-19,14.221535682678223
2021-07-20,14.230201721191406
2021-07-21,14.169535636901855
2021-07-22,14.299531936645508
2021-07-23,14.169535636901855
2021-07-26,14.221535682678223
2021-07-27,13.95287799835205
2021-07-28,13.72755241394043
2021-07-29,13.701550483703613
2021-07-30,13.216233253479004
2021-08-02,13.536890983581543
2021-08-03,13.874879837036133
2021-08-04,13.814214706420898
2021-08-05,13.614889144897461
2021-08-06,13.779547691345215
2021-08-09,13.666887283325195
2021-08-10,13.441560745239258
2021-08-11,13.04290771484375
2021-08-12,12.037605285644531
2021-08-13,12.687585830688477
2021-08-16,12.11560344696045
2021-08-17,11.97694206237793
2021-08-18,11.734282493591309
2021-08-19,12.288932800292969
2021-08-20,12.306262969970703
2021-08-23,11.829609870910645
2021-08-24,12.046272277832031
2021-08-25,12.12427043914795
2021-08-26,11.838279724121094
2021-08-27,12.080937385559082
2021-08-30,11.872945785522461
2021-08-31,12.193599700927734
2021-09-01,12.505593299865723
2021-09-02,12.193599700927734
2021-09-03,12.17626953125
2021-09-06,12.410259246826172
2021-09-08,11.370293617248535
2021-09-09,11.812281608581543
2021-09-10,11.968276023864746
2021-09-13,12.306262969970703
2021-09-14,12.245600700378418
2021-09-15,12.17626953125
2021-09-16,12.236933708190918
2021-09-17,12.288932800292969
2021-09-20,11.85561466217041
2021-09-21,11.74294662475586
2021-09-22,12.349596977233887
2021-09-23,12.054941177368164
2021-09-24,12.028939247131348
2021-09-27,11.85561466217041
2021-09-28,11.214300155639648
2021-09-29,11.218356132507324
2021-09-30,11.20955753326416
2021-10-01,11.640694618225098
2021-10-04,10.910398483276367
2021-10-05,10.690433502197266
2021-10-06,10.752023696899414
2021-10-07,10.787220001220703
2021-10-08,10.989587783813477
2021-10-11,10.672837257385254
2021-10-13,11.306344032287598
2021-10-14,11.20075798034668
2021-10-15,11.570305824279785
2021-10-18,11.367934226989746
2021-10-19,11.015986442565918
2021-10-20,11.561508178710938
2021-10-21,11.447121620178223
2021-10-22,11.103972434997559
2021-10-25,11.341536521911621
2021-10-26,10.690433502197266
2021-10-27,10.664037704467773
2021-10-28,10.593646049499512
2021-10-29,10.479264259338379
2021-11-01,10.540854454040527
2021-11-03,10.558451652526855
2021-11-04,10.505661010742188
2021-11-05,10.884003639221191
2021-11-08,10.769621849060059
2021-11-09,11.121569633483887
2021-11-10,11.147965431213379
2021-11-11,11.570305824279785
2021-11-12,11.482317924499512
2021-11-16,11.218356132507324
2021-11-17,11.139167785644531
2021-11-18,10.971991539001465
2021-11-19,10.971991539001465
2021-11-22,10.646439552307129
2021-11-23,10.540854454040527
2021-11-24,10.725627899169922
2021-11-25,10.884003639221191
2021-11-26,10.364880561828613
2021-11-29,10.118517875671387
2021-11-30,9.775365829467773
2021-12-01,9.68738079071045
2021-12-02,10.083320617675781
2021-12-03,10.232900619506836
2021-12-06,10.364880561828613
2021-12-07,10.602446556091309
2021-12-08,10.664037704467773
2021-12-09,10.303292274475098
2021-12-10,10.892802238464355
2021-12-13,10.690433502197266
2021-12-14,10.646439552307129
2021-12-15,10.611246109008789
2021-12-16,10.62004280090332
2021-12-17,10.831212997436523
2021-12-20,10.45286750793457
2021-12-21,10.131589889526367
2021-12-22,10.247430801391602
2021-12-23,10.140501022338867
2021-12-27,10.078125
2021-12-28,9.94446086883545
2021-12-29,9.873174667358398
2021-12-30,9.926641464233398
2022-01-03,9.595261573791504
2022-01-04,9.801130294799805
2022-01-05,9.595261573791504
2022-01-06,9.827982902526855
2022-01-07,10.06070613861084
2022-01-10,10.006997108459473
2022-01-11,10.033851623535156
2022-01-12,10.39188289642334
2022-01-13,10.373981475830078
2022-01-14,10.937883377075195
2022-01-17,11.063193321228027
2022-01-18,11.018439292907715
2022-01-19,10.973685264587402
2022-01-20,11.85981559753418
2022-01-21,12.208897590637207
2022-01-24,11.689749717712402
2022-01-25,11.922469139099121
2022-01-26,12.33420467376709
2022-01-27,12.94286060333252
2022-01-28,13.193483352661133
2022-01-31,13.086074829101562
2022-02-01,12.763843536376953
2022-02-02,12.647488594055176
2022-02-03,12.656436920166016
2022-02-04,12.647488594055176
2022-02-07,12.262600898742676
2022-02-08,12.128339767456055
2022-02-09,12.674338340759277
2022-02-10,12.620634078979492
2022-02-11,12.459519386291504
2022-02-14,12.638534545898438
2022-02-15,13.068175315856934
2022-02-16,13.059223175048828
2022-02-17,12.71014404296875
2022-02-18,12.772794723510742
2022-02-21,12.593779563903809
2022-02-22,12.880207061767578
2022-02-23,13.059223175048828
2022-02-24,13.15768051147461
2022-02-25,13.050271987915039
2022-03-02,12.817551612854004
2022-03-03,13.220337867736816
2022-03-04,12.92496109008789
2022-03-07,12.441617012023926
2022-03-08,12.190993309020996
2022-03-09,12.352110862731934
2022-03-10,11.913518905639648
2022-03-11,11.868765830993652
2022-03-14,11.868765830993652
2022-03-15,11.90456771850586
2022-03-16,12.173095703125
2022-03-17,12.441617012023926
2022-03-18,12.629583358764648
2022-03-21,12.423717498779297
2022-03-22,13.095026016235352
2022-03-23,13.211387634277344
2022-03-24,13.327747344970703
2022-03-25,13.718718528747559
2022-03-28,13.673410415649414
2022-03-29,14.081167221069336
2022-03-30,14.198963165283203
2022-03-31,14.235207557678223
2022-04-01,14.534229278564453
2022-04-04,14.624838829040527
2022-04-05,14.343942642211914
2022-04-06,14.380187034606934
2022-04-07,14.362064361572266
2022-04-08,14.13553524017334
2022-04-11,13.483125686645508
2022-04-12,13.002881050109863
2022-04-13,13.057246208190918
2022-04-14,13.129734992980957
2022-04-18,13.156920433044434
2022-04-19,13.175042152404785
2022-04-20,13.310961723327637
2022-04-22,13.01193904876709
2022-04-25,12.794468879699707
2022-04-26,12.33234691619873
2022-04-27,12.24173355102539
2022-04-28,12.30516242980957
2022-04-29,12.051447868347168
2022-05-02,11.598386764526367
2022-05-03,11.371855735778809
2022-05-04,11.462468147277832
2022-05-05,10.982221603393555
2022-05-06,10.665078163146973
2022-05-09,10.637895584106445
2022-05-10,10.483856201171875
2022-05-11,10.230138778686523
2022-05-12,10.782873153686523
2022-05-13,10.393243789672852
2022-05-16,10.393243789672852
2022-05-17,10.782873153686523
2022-05-18,10.465731620788574
2022-05-19,10.701323509216309
2022-05-20,10.909733772277832
2022-05-23,10.96410083770752
2022-05-24,10.891610145568848
2022-05-25,10.791934967041016
2022-05-26,11.244997024536133
2022-05-27,11.50777530670166
2022-05-30,11.598386764526367
2022-05-31,11.57120418548584
2022-06-01,11.32654857635498
2022-06-02,11.679938316345215
2022-06-03,11.4805908203125
2022-06-06,11.127202033996582
2022-06-07,10.773813247680664
